Tag.applicationname,Tag.cvsappid,Routes.AddressPrefix,Location
Data Loss Prevention,,AzureContainerRegistry,centralus
Data Loss Prevention,,AzureContainerRegistry.centralus,centralus
Data Loss Prevention,,AzureCosmosDB,centralus
Data Loss Prevention,,AzureDatabricks,centralus
Data Loss Prevention,,AzureFrontDoor.FirstParty,centralus
Data Loss Prevention,,AzureKeyVault,centralus
Data Loss Prevention,,AzureMonitor,centralus
Data Loss Prevention,,AzureResourceManager,centralus
Data Loss Prevention,,AzureSentinel,centralus
Data Loss Prevention,,0.0.0.0/0,eastus2
Data Loss Prevention,,10.83.74.68/32,eastus2
Data Loss Prevention,,170.10.150.0/24,eastus2
Data Loss Prevention,,170.10.151.0/24,eastus2
Data Loss Prevention,,170.10.152.0/24,eastus2
Data Loss Prevention,,170.10.153.0/24,eastus2
Data Loss Prevention,,170.10.154.0/24,eastus2
Data Loss Prevention,,170.10.155.0/24,eastus2
Data Loss Prevention,,ApiManagement,eastus2
Data Loss Prevention,,AppService,eastus2
Data Loss Prevention,,AzureActiveDirectory,eastus2
Data Loss Prevention,,AzureActiveDirectoryDomainServices,eastus2
Data Loss Prevention,,AzureBackup,eastus2
Data Loss Prevention,,AzureBotService,eastus2
Data Loss Prevention,,AzureCloud.eastus2,eastus2
Data Loss Prevention,,AzureContainerRegistry,eastus2
Data Loss Prevention,,AzureContainerRegistry.eastus2,eastus2
Data Loss Prevention,,AzureCosmosDB,eastus2
Data Loss Prevention,,AzureDatabricks,eastus2
Data Loss Prevention,,AzureFrontDoor.FirstParty,eastus2
Data Loss Prevention,,AzureKeyVault,eastus2
Data Loss Prevention,,AzureMonitor,eastus2
Data Loss Prevention,,AzureResourceManager,eastus2
Data Loss Prevention,,AzureSentinel,eastus2
Data Validation Tool,APM0003080,0.0.0.0/0,eastus2
Data Validation Tool,APM0003080,10.0.0.0/8,eastus2
Data Validation Tool,APM0003080,157.121.0.0/16,eastus2
Data Validation Tool,APM0003080,167.69.0.0/16,eastus2
Data Validation Tool,APM0003080,172.16.0.0/12,eastus2
Data Validation Tool,APM0003080,198.187.64.0/18,eastus2
Data Validation Tool,APM0003080,204.99.0.0/17,eastus2
Data Validation Tool,APM0003080,206.213.0.0/16,eastus2
Data Validation Tool,APM0003080,ApiManagement,eastus2
Data Validation Tool,APM0003080,AppService,eastus2
Data Validation Tool,APM0003080,AzureActiveDirectory,eastus2
Data Validation Tool,APM0003080,AzureActiveDirectoryDomainServices,eastus2
Data Validation Tool,APM0003080,AzureBackup,eastus2
Data Validation Tool,APM0003080,AzureBotService,eastus2
Data Validation Tool,APM0003080,AzureCloud.eastus2,eastus2
Data Validation Tool,APM0003080,AzureContainerRegistry,eastus2
Data Validation Tool,APM0003080,AzureContainerRegistry.eastus2,eastus2
Data Validation Tool,APM0003080,AzureCosmosDB,eastus2
Data Validation Tool,APM0003080,AzureDatabricks,eastus2
Data Validation Tool,APM0003080,AzureFrontDoor.FirstParty,eastus2
Data Validation Tool,APM0003080,AzureKeyVault,eastus2
Data Validation Tool,APM0003080,AzureMonitor,eastus2
Data Validation Tool,APM0003080,AzureResourceManager,eastus2
Data Validation Tool,APM0003080,AzureSentinel,eastus2
DataPower-HCB,,,eastus2
DataPower-HCB,,0.0.0.0/0,eastus2
Devops Engineering Team,,0.0.0.0/0,centralus
Devops Engineering Team,,0.0.0.0/0,eastus2
Devops Engineering Team,,AzureActiveDirectory,eastus2
Devops Engineering Team,,AzureKeyVault,eastus2
Devops Engineering Team,,AzureSiteRecovery,eastus2
Devops Engineering Team,,EventHub,eastus2
Devops Engineering Team,,GuestAndHybridManagement,eastus2
Devops Engineering Team,,Storage,eastus2
DevSecOpsDotNetFxExample,APM0000000,0.0.0.0/0,centralus
DevSecOpsDotNetFxExample,APM0000000,0.0.0.0/0,eastus2
DevTest,,0.0.0.0/0,centralus
DevTest,,ApiManagement,centralus
DevTest,,AppService,centralus
DevTest,,AzureActiveDirectory,centralus
DevTest,,AzureActiveDirectoryDomainServices,centralus
DevTest,,AzureBackup,centralus
DevTest,,AzureBotService,centralus
DevTest,,AzureCloud.centralus,centralus
DevTest,,AzureContainerRegistry,centralus
DevTest,,AzureContainerRegistry.centralus,centralus
DevTest,,AzureCosmosDB,centralus
DevTest,,AzureDatabricks,centralus
DevTest,,AzureFrontDoor.FirstParty,centralus
DevTest,,AzureKeyVault,centralus
DevTest,,AzureMonitor,centralus
DevTest,,AzureResourceManager,centralus
DevTest,,AzureSentinel,centralus
DevTest,,0.0.0.0/0,eastus2
DevTest,,ApiManagement,eastus2
DevTest,,AppService,eastus2
DevTest,,AzureActiveDirectory,eastus2
DevTest,,AzureActiveDirectoryDomainServices,eastus2
DevTest,,AzureBackup,eastus2
DevTest,,AzureBotService,eastus2
DevTest,,AzureCloud.centralus,eastus2
DevTest,,AzureContainerRegistry,eastus2
DevTest,,AzureContainerRegistry.centralus,eastus2
DevTest,,AzureCosmosDB,eastus2
DevTest,,AzureDatabricks,eastus2
DevTest,,AzureFrontDoor.FirstParty,eastus2
DevTest,,AzureKeyVault,eastus2
DevTest,,AzureMonitor,eastus2
DevTest,,AzureResourceManager,eastus2
DevTest,,AzureSentinel,eastus2
DFA,,0.0.0.0/0,centralus
DFA,,100.96.0.0/24,centralus
DFA,,100.96.1.0/24,centralus
DFA,,100.96.2.0/24,centralus
DFA,,100.96.4.0/24,centralus
DFA,,100.96.7.0/24,centralus
DFA,,100.96.8.0/24,centralus
DFA,,137.236.223.112/32,centralus
DFA,,137.236.223.28/32,centralus
DFA,,AzureActiveDirectory,centralus
DFA,,AzureFrontDoor.FirstParty,centralus
DFA,,GuestAndHybridManagement,centralus
DFA,,0.0.0.0/0,eastus2
DFA,,100.96.1.0/24,eastus2
DFA,,100.96.10.0/24,eastus2
DFA,,100.96.11.0/24,eastus2
DFA,,100.96.12.0/24,eastus2
DFA,,100.96.2.0/24,eastus2
DFA,,100.96.3.0/24,eastus2
DFA,,100.96.4.0/24,eastus2
DFA,,100.96.6.0/24,eastus2
DFA,,100.96.7.0/24,eastus2
DFA,,100.96.8.0/24,eastus2
DFA,,100.96.9.0/24,eastus2
DFA,,ApiManagement,eastus2
DFA,,AppService,eastus2
DFA,,AzureActiveDirectory,eastus2
DFA,,AzureActiveDirectoryDomainServices,eastus2
DFA,,AzureBackup,eastus2
DFA,,AzureBotService,eastus2
DFA,,AzureCloud.eastus2,eastus2
DFA,,AzureContainerRegistry,eastus2
DFA,,AzureContainerRegistry.eastus2,eastus2
DFA,,AzureCosmosDB,eastus2
DFA,,AzureDatabricks,eastus2
DFA,,AzureFrontDoor.FirstParty,eastus2
DFA,,AzureKeyVault,eastus2
DFA,,AzureMonitor,eastus2
DFA,,AzureResourceManager,eastus2
DFA,,AzureSentinel,eastus2
DFA,,MicrosoftContainerRegistry,eastus2
DMS,,0.0.0.0/0,centralus
DMS,,100.96.1.0/24,centralus
DMS,,100.96.10.0/24,centralus
DMS,,100.96.12.0/24,centralus
DMS,,100.96.13.0/24,centralus
DMS,,100.96.14.0/24,centralus
DMS,,100.96.2.0/24,centralus
DMS,,100.96.3.0/24,centralus
DMS,,100.96.4.0/24,centralus
DMS,,100.96.5.0/24,centralus
DMS,,100.96.6.0/24,centralus
DMS,,100.96.7.0/24,centralus
DMS,,100.96.8.0/24,centralus
DMS,,100.96.9.0/24,centralus
DMS,,ApiManagement,centralus
DMS,,AppService,centralus
DMS,,AzureActiveDirectory,centralus
DMS,,AzureActiveDirectoryDomainServices,centralus
DMS,,AzureBackup,centralus
DMS,,AzureBotService,centralus
DMS,,AzureCloud.centralus,centralus
DMS,,AzureContainerRegistry,centralus
DMS,,AzureContainerRegistry.centralus,centralus
DMS,,AzureCosmosDB,centralus
DMS,,AzureDatabricks,centralus
DMS,,AzureFrontDoor.FirstParty,centralus
DMS,,AzureKeyVault,centralus
DMS,,AzureMonitor,centralus
DMS,,AzureResourceManager,centralus
DMS,,AzureSentinel,centralus
DMS,,0.0.0.0/0,eastus2
DMS,,100.96.1.0/24,eastus2
DMS,,100.96.2.0/24,eastus2
DMS,,100.96.3.0/24,eastus2
DMS,,100.96.4.0/24,eastus2
DMS,,100.96.5.0/24,eastus2
DMS,,100.96.6.0/24,eastus2
DMS,,100.96.7.0/24,eastus2
dncore,,0.0.0.0/0,eastus2
dncore,,100.96.1.0/24,eastus2
dncore,,100.96.2.0/24,eastus2
dncore,,100.96.3.0/24,eastus2
dncore,,ApiManagement,eastus2
dncore,,AppService,eastus2
dncore,,AzureActiveDirectory,eastus2
dncore,,AzureActiveDirectoryDomainServices,eastus2
dncore,,AzureBackup,eastus2
dncore,,AzureBotService,eastus2
dncore,,AzureCloud.eastus2,eastus2
dncore,,AzureContainerRegistry,eastus2
dncore,,AzureContainerRegistry.eastus2,eastus2
dncore,,AzureCosmosDB,eastus2
dncore,,AzureDatabricks,eastus2
dncore,,AzureFrontDoor.FirstParty,eastus2
dncore,,AzureKeyVault,eastus2
dncore,,AzureMonitor,eastus2
dncore,,AzureResourceManager,eastus2
dncore,,AzureSentinel,eastus2
dpwr,,,centralus
e.Service,,0.0.0.0/0,eastus2
e.Service,,10.0.0.0/8,eastus2
e.Service,,157.121.0.0/16,eastus2
e.Service,,167.69.0.0/16,eastus2
e.Service,,172.16.0.0/12,eastus2
e.Service,,198.187.64.0/18,eastus2
e.Service,,204.99.0.0/17,eastus2
e.Service,,206.213.0.0/16,eastus2
e.Service,,ApiManagement,eastus2
e.Service,,AppService,eastus2
e.Service,,AzureActiveDirectory,eastus2
e.Service,,AzureActiveDirectoryDomainServices,eastus2
e.Service,,AzureBackup,eastus2
e.Service,,AzureBotService,eastus2
e.Service,,AzureCloud.eastus2,eastus2
e.Service,,AzureContainerRegistry,eastus2
e.Service,,AzureContainerRegistry.eastus2,eastus2
e.Service,,AzureCosmosDB,eastus2
e.Service,,AzureDatabricks,eastus2
e.Service,,AzureFrontDoor.FirstParty,eastus2
e.Service,,AzureKeyVault,eastus2
e.Service,,AzureMonitor,eastus2
e.Service,,AzureResourceManager,eastus2
e.Service,,AzureSentinel,eastus2
EagleAI,APM0017858,0.0.0.0/0,eastus2
EagleAI,APM0017858,10.0.0.0/8,eastus2
EagleAI,APM0017858,157.121.0.0/16,eastus2
EagleAI,APM0017858,167.69.0.0/16,eastus2
EagleAI,APM0017858,172.16.0.0/12,eastus2
EagleAI,APM0017858,198.187.64.0/18,eastus2
EagleAI,APM0017858,204.99.0.0/17,eastus2
EagleAI,APM0017858,206.213.0.0/16,eastus2
EagleAI,APM0017858,ApiManagement,eastus2
EagleAI,APM0017858,AppService,eastus2
EagleAI,APM0017858,AzureActiveDirectory,eastus2
EagleAI,APM0017858,AzureActiveDirectoryDomainServices,eastus2
EagleAI,APM0017858,AzureBackup,eastus2
EagleAI,APM0017858,AzureBotService,eastus2
EagleAI,APM0017858,AzureCloud.eastus2,eastus2
EagleAI,APM0017858,AzureContainerRegistry,eastus2
EagleAI,APM0017858,AzureContainerRegistry.eastus2,eastus2
EagleAI,APM0017858,AzureCosmosDB,eastus2
EagleAI,APM0017858,AzureDatabricks,eastus2
EagleAI,APM0017858,AzureFrontDoor.FirstParty,eastus2
EagleAI,APM0017858,AzureKeyVault,eastus2
EagleAI,APM0017858,AzureMonitor,eastus2
EagleAI,APM0017858,AzureResourceManager,eastus2
EagleAI,APM0017858,AzureSentinel,eastus2
EC_E2e_Test,APM0014690,0.0.0.0/0,centralus
EC_E2e_Test,APM0014690,ApiManagement,centralus
EC_E2e_Test,APM0014690,AppService,centralus
EC_E2e_Test,APM0014690,AzureActiveDirectory,centralus
EC_E2e_Test,APM0014690,AzureActiveDirectoryDomainServices,centralus
EC_E2e_Test,APM0014690,AzureBackup,centralus
EC_E2e_Test,APM0014690,AzureBotService,centralus
EC_E2e_Test,APM0014690,AzureCloud.centralus,centralus
EC_E2e_Test,APM0014690,AzureContainerRegistry,centralus
EC_E2e_Test,APM0014690,AzureContainerRegistry.centralus,centralus
EC_E2e_Test,APM0014690,AzureCosmosDB,centralus
EC_E2e_Test,APM0014690,AzureDatabricks,centralus
EC_E2e_Test,APM0014690,AzureFrontDoor.FirstParty,centralus
EC_E2e_Test,APM0014690,AzureKeyVault,centralus
EC_E2e_Test,APM0014690,AzureMonitor,centralus
EC_E2e_Test,APM0014690,AzureResourceManager,centralus
EC_E2e_Test,APM0014690,AzureSentinel,centralus
EC_E2e_Test,APM0014609,0.0.0.0/0,eastus2
EC_E2e_Test,APM0014690,0.0.0.0/0,eastus2
EC_E2e_Test,APM0014609,10.0.0.0/8,eastus2
EC_E2e_Test,APM0014609,157.121.0.0/16,eastus2
EC_E2e_Test,APM0014609,167.69.0.0/16,eastus2
EC_E2e_Test,APM0014609,172.16.0.0/12,eastus2
EC_E2e_Test,APM0014609,198.187.64.0/18,eastus2
EC_E2e_Test,APM0014609,204.99.0.0/17,eastus2
EC_E2e_Test,APM0014609,206.213.0.0/16,eastus2
EC_E2e_Test,APM0014609,ApiManagement,eastus2
EC_E2e_Test,APM0014690,ApiManagement,eastus2
EC_E2e_Test,APM0014609,AppService,eastus2
EC_E2e_Test,APM0014690,AppService,eastus2
EC_E2e_Test,APM0014609,AzureActiveDirectory,eastus2
EC_E2e_Test,APM0014690,AzureActiveDirectory,eastus2
EC_E2e_Test,APM0014609,AzureActiveDirectoryDomainServices,eastus2
EC_E2e_Test,APM0014690,AzureActiveDirectoryDomainServices,eastus2
EC_E2e_Test,APM0014609,AzureBackup,eastus2
EC_E2e_Test,APM0014690,AzureBackup,eastus2
EC_E2e_Test,APM0014609,AzureBotService,eastus2
EC_E2e_Test,APM0014690,AzureBotService,eastus2
EC_E2e_Test,APM0014609,AzureCloud.eastus2,eastus2
EC_E2e_Test,APM0014690,AzureCloud.eastus2,eastus2
EC_E2e_Test,APM0014609,AzureContainerRegistry,eastus2
EC_E2e_Test,APM0014690,AzureContainerRegistry,eastus2
EC_E2e_Test,APM0014609,AzureContainerRegistry.eastus2,eastus2
EC_E2e_Test,APM0014690,AzureContainerRegistry.eastus2,eastus2
EC_E2e_Test,APM0014609,AzureCosmosDB,eastus2
EC_E2e_Test,APM0014690,AzureCosmosDB,eastus2
EC_E2e_Test,APM0014609,AzureDatabricks,eastus2
EC_E2e_Test,APM0014690,AzureDatabricks,eastus2
EC_E2e_Test,APM0014609,AzureFrontDoor.FirstParty,eastus2
EC_E2e_Test,APM0014690,AzureFrontDoor.FirstParty,eastus2
EC_E2e_Test,APM0014609,AzureKeyVault,eastus2
EC_E2e_Test,APM0014690,AzureKeyVault,eastus2
EC_E2e_Test,APM0014609,AzureMonitor,eastus2
EC_E2e_Test,APM0014690,AzureMonitor,eastus2
EC_E2e_Test,APM0014609,AzureResourceManager,eastus2
EC_E2e_Test,APM0014690,AzureResourceManager,eastus2
EC_E2e_Test,APM0014609,AzureSentinel,eastus2
EC_E2e_Test,APM0014690,AzureSentinel,eastus2
EC_test,,0.0.0.0/0,centralus
EC_test,,10.0.0.0/8,centralus
EC_test,,100.96.1.0/24,centralus
EC_test,,100.96.2.0/24,centralus
EC_test,,100.96.3.0/24,centralus
EC_test,,157.121.0.0/16,centralus
EC_test,,167.69.0.0/16,centralus
EC_test,,172.16.0.0/12,centralus
EC_test,,198.187.64.0/18,centralus
EC_test,,204.99.0.0/17,centralus
EC_test,,206.213.0.0/16,centralus
EC_test,,ApiManagement,centralus
EC_test,,AppService,centralus
EC_test,,AzureActiveDirectory,centralus
EC_test,,AzureActiveDirectoryDomainServices,centralus
EC_test,,AzureBackup,centralus
EC_test,,AzureBotService,centralus
EC_test,,AzureCloud.centralus,centralus
EC_test,,AzureContainerRegistry,centralus
EC_test,,AzureContainerRegistry.centralus,centralus
EC_test,,AzureCosmosDB,centralus
EC_test,,AzureDatabricks,centralus
EC_test,,AzureFrontDoor.FirstParty,centralus
EC_test,,AzureKeyVault,centralus
EC_test,,AzureMonitor,centralus
EC_test,,AzureResourceManager,centralus
EC_test,,AzureSentinel,centralus
EC_test,,Sql,centralus
EC_test,,0.0.0.0/0,eastus2
EC_test,,10.0.0.0/8,eastus2
EC_test,,100.96.1.0/24,eastus2
EC_test,,100.96.2.0/24,eastus2
EC_test,,100.96.3.0/24,eastus2
EC_test,,100.96.5.0/24,eastus2
EC_test,,100.96.6.0/24,eastus2
EC_test,,100.96.7.0/24,eastus2
EC_test,,157.121.0.0/16,eastus2
EC_test,,167.69.0.0/16,eastus2
EC_test,,172.16.0.0/12,eastus2
EC_test,,198.187.64.0/18,eastus2
EC_test,,204.99.0.0/17,eastus2
EC_test,,206.213.0.0/16,eastus2
EC_test,,ApiManagement,eastus2
EC_test,,AppService,eastus2
EC_test,,AzureActiveDirectory,eastus2
EC_test,,AzureActiveDirectoryDomainServices,eastus2
EC_test,,AzureBackup,eastus2
EC_test,,AzureBotService,eastus2
EC_test,,AzureCloud.eastus2,eastus2
EC_test,,AzureContainerRegistry,eastus2
EC_test,,AzureContainerRegistry.eastus2,eastus2
EC_test,,AzureCosmosDB,eastus2
EC_test,,AzureDatabricks,eastus2
EC_test,,AzureFrontDoor.FirstParty,eastus2
EC_test,,AzureKeyVault,eastus2
EC_test,,AzureMonitor,eastus2
EC_test,,AzureResourceManager,eastus2
EC_test,,AzureSentinel,eastus2
EC_test,,Sql,eastus2
EC_test,,0.0.0.0/0,westus3
EC_test,,10.0.0.0/8,westus3
EC_test,,157.121.0.0/16,westus3
EC_test,,167.69.0.0/16,westus3
EC_test,,204.99.0.0/16,westus3
EC_test,,206.213.0.0/16,westus3
EC_test,,ApiManagement,westus3
EC_test,,AzureMonitor,westus3
EC_test,,Sql,westus3
ECLWEB,,0.0.0.0/0,centralus
ECLWEB,,100.96.1.0/24,centralus
ECLWEB,,100.96.2.0/24,centralus
ECLWEB,,100.96.3.0/24,centralus
ECLWEB,,ApiManagement,centralus
ECLWEB,,AppService,centralus
ECLWEB,,AzureActiveDirectory,centralus
ECLWEB,,AzureActiveDirectoryDomainServices,centralus
ECLWEB,,AzureBackup,centralus
ECLWEB,,AzureBotService,centralus
ECLWEB,,AzureCloud.centralus,centralus
ECLWEB,,AzureContainerRegistry,centralus
ECLWEB,,AzureContainerRegistry.centralus,centralus
ECLWEB,,AzureCosmosDB,centralus
ECLWEB,,AzureDatabricks,centralus
ECLWEB,,AzureFrontDoor.FirstParty,centralus
ECLWEB,,AzureKeyVault,centralus
ECLWEB,,AzureMonitor,centralus
ECLWEB,,AzureResourceManager,centralus
ECLWEB,,AzureSentinel,centralus
ECLWEB,,0.0.0.0/0,eastus2
ECLWEB,,100.96.0.0/24,eastus2
ECLWEB,,100.96.3.0/24,eastus2
ECLWEB,,100.96.4.0/24,eastus2
ECS,,0.0.0.0/0,centralus
ECS,,0.0.0.0/0,eastus2
ECS,,10.0.0.0/8,eastus2
ECS,,10.83.112.0/25,eastus2
ECS,,10.83.119.0/24,eastus2
ECS,,157.121.0.0/16,eastus2
ECS,,167.69.0.0/16,eastus2
ECS,,172.16.0.0/12,eastus2
ECS,,198.187.64.0/18,eastus2
ECS,,204.99.0.0/17,eastus2
ECS,,206.213.0.0/16,eastus2
ECS,,ApiManagement,eastus2
ECS,,AppService,eastus2
ECS,,AzureActiveDirectory,eastus2
ECS,,AzureActiveDirectoryDomainServices,eastus2
ECS,,AzureBackup,eastus2
ECS,,AzureBotService,eastus2
ECS,,AzureCloud.eastus2,eastus2
ECS,,AzureContainerRegistry,eastus2
ECS,,AzureContainerRegistry.eastus2,eastus2
ECS,,AzureCosmosDB,eastus2
ECS,,AzureDatabricks,eastus2
ECS,,AzureFrontDoor.FirstParty,eastus2
ECS,,AzureKeyVault,eastus2
ECS,,AzureMonitor,eastus2
ECS,,AzureResourceManager,eastus2
ECS,,AzureSentinel,eastus2
EDP,,0.0.0.0/0,eastus2
EDP,,100.96.0.0/24,eastus2
EDP,,100.96.1.0/24,eastus2
EDP,,100.96.2.0/24,eastus2
EDP,,100.96.3.0/24,eastus2
EDP,,100.96.4.0/24,eastus2
EDP,,100.96.5.0/24,eastus2
EDP,,ApiManagement,eastus2
EDP,,AppService,eastus2
EDP,,AzureActiveDirectory,eastus2
EDP,,AzureActiveDirectoryDomainServices,eastus2
EDP,,AzureBackup,eastus2
EDP,,AzureBotService,eastus2
EDP,,AzureCloud.eastus2,eastus2
EDP,,AzureContainerRegistry,eastus2
EDP,,AzureContainerRegistry.eastus2,eastus2
EDP,,AzureCosmosDB,eastus2
EDP,,AzureDatabricks,eastus2
EDP,,AzureFrontDoor.FirstParty,eastus2
EDP,,AzureKeyVault,eastus2
EDP,,AzureMonitor,eastus2
EDP,,AzureResourceManager,eastus2
EDP,,AzureSentinel,eastus2
EKMS,,0.0.0.0/0,eastus2
EKMS,,100.96.1.0/24,eastus2
EKMS,,100.96.15.0/24,eastus2
EKMS,,100.96.16.0/24,eastus2
EKMS,,100.96.17.0/24,eastus2
EKMS,,100.96.18.0/24,eastus2
EKMS,,100.96.19.0/24,eastus2
EKMS,,100.96.2.0/24,eastus2
EKMS,,100.96.20.0/24,eastus2
EKMS,,100.96.22.0/24,eastus2
EKMS,,100.96.23.0/24,eastus2
EKMS,,100.96.24.0/24,eastus2
EKMS,,100.96.26.0/24,eastus2
EKMS,,100.96.27.0/24,eastus2
EKMS,,100.96.29.0/24,eastus2
EKMS,,100.96.3.0/24,eastus2
EKMS,,100.96.30.0/24,eastus2
EKMS,,100.96.31.0/24,eastus2
EKMS,,100.96.5.0/24,eastus2
EKMS,,100.96.6.0/24,eastus2
EKMS,,100.96.7.0/24,eastus2
EKMS,,104.146.128.0/17,eastus2
EKMS,,13.107.136.0/22,eastus2
EKMS,,13.249.39.128/32,eastus2
EKMS,,13.249.39.19/32,eastus2
EKMS,,13.249.39.40/32,eastus2
EKMS,,13.249.39.89/32,eastus2
EKMS,,150.171.40.0/22,eastus2
EKMS,,40.108.128.0/17,eastus2
EKMS,,52.104.0.0/14,eastus2
EKMS,,ApiManagement,eastus2
EKMS,,AppService,eastus2
EKMS,,AzureActiveDirectory,eastus2
EKMS,,AzureActiveDirectoryDomainServices,eastus2
EKMS,,AzureBackup,eastus2
EKMS,,AzureBotService,eastus2
EKMS,,AzureCloud.eastus2,eastus2
EKMS,,AzureContainerRegistry,eastus2
EKMS,,AzureContainerRegistry.eastus2,eastus2
EKMS,,AzureCosmosDB,eastus2
EKMS,,AzureDatabricks,eastus2
EKMS,,AzureFrontDoor.FirstParty,eastus2
EKMS,,AzureKeyVault,eastus2
EKMS,,AzureMonitor,eastus2
EKMS,,AzureResourceManager,eastus2
EKMS,,AzureSentinel,eastus2
EKMS,,Sql,eastus2
EMC CAPTIVA 7.1 - CD&A,,0.0.0.0/0,eastus2
Emergicon,APM0005146,0.0.0.0/0,centralus
Emergicon,APM0005146,ApiManagement,centralus
Emergicon,APM0005146,AppService,centralus
Emergicon,APM0005146,AzureActiveDirectory,centralus
Emergicon,APM0005146,AzureActiveDirectoryDomainServices,centralus
Emergicon,APM0005146,AzureBackup,centralus
Emergicon,APM0005146,AzureBotService,centralus
Emergicon,APM0005146,AzureCloud.centralus,centralus
Emergicon,APM0005146,AzureCloud.eastus2,centralus
Emergicon,APM0005146,AzureContainerRegistry,centralus
Emergicon,APM0005146,AzureContainerRegistry.centralus,centralus
Emergicon,APM0005146,AzureContainerRegistry.eastus2,centralus
Emergicon,APM0005146,AzureCosmosDB,centralus
Emergicon,APM0005146,AzureDatabricks,centralus
Emergicon,APM0005146,AzureFrontDoor.FirstParty,centralus
Emergicon,APM0005146,AzureKeyVault,centralus
Emergicon,APM0005146,AzureMonitor,centralus
Emergicon,APM0005146,AzureResourceManager,centralus
Emergicon,APM0005146,AzureSentinel,centralus
Emergicon,APM0005146,0.0.0.0/0,eastus2
Emergicon,APM0005146,10.1.0.0/24,eastus2
Emergicon,APM0005146,10.1.1.0/24,eastus2
Emergicon,APM0005146,10.1.2.0/24,eastus2
Emergicon,APM0005146,10.1.3.0/24,eastus2
Emergicon,APM0005146,10.1.4.0/24,eastus2
Emergicon,APM0005146,10.1.5.0/24,eastus2
Emergicon,APM0005146,10.1.6.0/24,eastus2
Emergicon,APM0005146,10.1.7.0/24,eastus2
Emergicon,APM0005146,ApiManagement,eastus2
Emergicon,APM0005146,AppService,eastus2
Emergicon,APM0005146,AzureActiveDirectory,eastus2
Emergicon,APM0005146,AzureActiveDirectoryDomainServices,eastus2
Emergicon,APM0005146,AzureBackup,eastus2
Emergicon,APM0005146,AzureBotService,eastus2
Emergicon,APM0005146,AzureCloud.eastus2,eastus2
Emergicon,APM0005146,AzureContainerRegistry,eastus2
Emergicon,APM0005146,AzureContainerRegistry.eastus2,eastus2
Emergicon,APM0005146,AzureCosmosDB,eastus2
Emergicon,APM0005146,AzureDatabricks,eastus2
Emergicon,APM0005146,AzureFrontDoor.FirstParty,eastus2
Emergicon,APM0005146,AzureKeyVault,eastus2
Emergicon,APM0005146,AzureMonitor,eastus2
Emergicon,APM0005146,AzureResourceManager,eastus2
Emergicon,APM0005146,AzureSentinel,eastus2
Emergicon,APM0005146,Storage,eastus2
Emergicon,APM0005146,Storage.eastus2,eastus2
EMS WEB,,0.0.0.0/0,centralus
EMS WEB,,100.96.0.0/24,centralus
EMS WEB,,100.96.1.0/24,centralus
EMS WEB,,100.96.10.0/24,centralus
EMS WEB,,100.96.11.0/24,centralus
EMS WEB,,100.96.12.0/24,centralus
EMS WEB,,100.96.2.0/24,centralus
EMS WEB,,100.96.3.0/24,centralus
EMS WEB,,100.96.4.0/24,centralus
EMS WEB,,100.96.5.0/24,centralus
EMS WEB,,100.96.6.0/24,centralus
EMS WEB,,100.96.8.0/24,centralus
EMS WEB,,ApiManagement,centralus
EMS WEB,,AppService,centralus
EMS WEB,,AzureActiveDirectory,centralus
EMS WEB,,AzureActiveDirectoryDomainServices,centralus
EMS WEB,,AzureBackup,centralus
EMS WEB,,AzureBotService,centralus
EMS WEB,,AzureCloud.centralus,centralus
EMS WEB,,AzureContainerRegistry,centralus
EMS WEB,,AzureContainerRegistry.centralus,centralus
EMS WEB,,AzureCosmosDB,centralus
EMS WEB,,AzureDatabricks,centralus
EMS WEB,,AzureFrontDoor.FirstParty,centralus
EMS WEB,,AzureKeyVault,centralus
EMS WEB,,AzureMonitor,centralus
EMS WEB,,AzureResourceManager,centralus
EMS WEB,,AzureSentinel,centralus
EMS WEB,,0.0.0.0/0,eastus2
EMS WEB,,100.96.1.0/24,eastus2
EMS WEB,,100.96.2.0/24,eastus2
EMS WEB,,100.96.3.0/24,eastus2
EMS WEB,,100.96.5.0/24,eastus2
EMS WEB,,100.96.6.0/24,eastus2
EMS WEB,,100.96.7.0/24,eastus2
Enlight,,0.0.0.0/0,eastus2
Enlight,,ApiManagement,eastus2
Enlight,,AppService,eastus2
Enlight,,AzureActiveDirectory,eastus2
Enlight,,AzureActiveDirectoryDomainServices,eastus2
Enlight,,AzureBackup,eastus2
Enlight,,AzureBotService,eastus2
Enlight,,AzureCloud.eastus2,eastus2
Enlight,,AzureContainerRegistry,eastus2
Enlight,,AzureContainerRegistry.eastus2,eastus2
Enlight,,AzureCosmosDB,eastus2
Enlight,,AzureDatabricks,eastus2
Enlight,,AzureFrontDoor.FirstParty,eastus2
Enlight,,AzureKeyVault,eastus2
Enlight,,AzureMonitor,eastus2
Enlight,,AzureResourceManager,eastus2
Enlight,,AzureSentinel,eastus2
Enterprise APIM,,0.0.0.0/0,centralus
Enterprise APIM,,10.85.138.128/26,centralus
Enterprise APIM,,ApiManagement,centralus
Enterprise APIM,,AppService,centralus
Enterprise APIM,,AzureActiveDirectory,centralus
Enterprise APIM,,AzureActiveDirectoryDomainServices,centralus
Enterprise APIM,,AzureBackup,centralus
Enterprise APIM,,AzureBotService,centralus
